date,temperature,humidity,pressure,wind_speed,precipitation,rain,injected_fault,isolation_prediction,isolation_anomaly,isolation_score,temperature_change,humidity_change,pressure_change,temperature_spike,temperature_flatline,temperature_drift,humidity_spike,pressure_change_flag,sensor_dropout,cross_sensor_inconsistency,cross_sensor_result,cross_sensor_reason,station_b_temperature,station_b_humidity,station_b_pressure,station_c_temperature,station_c_humidity,station_c_pressure,temperature_difference_b,humidity_difference_b,pressure_difference_b,temperature_difference_c,humidity_difference_c,pressure_difference_c,spatial_inconsistency,spatial_result,spatial_reason,temperature_difference,humidity_difference,pressure_difference,temporal_evidence,temporal_result,evidence_count,final_status,fault_type,confidence_score,confidence_percent,confidence,severity,reason,recommendation
2026-09-02 14:00:00+05:30,33.15,60.92868,998.93536,15.141414,0.0,0.0,NONE,1,False,0.11219240274657777,0.3500000000000014,-1.210923000000001,-1.0901400000000194,False,False,False,False,False,False,False,NORMAL,NORMAL,31.95,59.751915,1000.2355,34.1,54.081238,995.41675,1.1999999999999993,1.1767650000000032,1.3001400000000558,0.9500000000000028,6.847442000000001,3.518609999999967,False,NORMAL,NORMAL,1.1999999999999993,6.847442000000001,3.518609999999967,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-02 15:00:00+05:30,27.7,89.95198,999.3524,13.556282,5.5,1.5,NONE,-1,True,-0.1590856339516996,-5.449999999999999,29.023300000000006,0.4170400000000427,True,False,False,True,False,False,False,NORMAL,NORMAL,27.55,92.9165,1000.28595,27.8,91.29865,995.64923,0.14999999999999858,2.964519999999993,0.9335499999999683,0.10000000000000142,1.346669999999989,3.70317,False,NORMAL,NORMAL,0.14999999999999858,2.964519999999993,3.70317,True,TEMPERATURE_SPIKE; HUMIDITY_SPIKE,2,SENSOR FAULT,TEMPERATURE SPIKE,2,50.0,MEDIUM,MEDIUM,Isolation Forest anomaly; sudden temperature change; sudden humidity change,Inspect temperature sensor and verify calibration.
2026-09-02 16:00:00+05:30,28.6,84.10243,998.96796,6.090812,0.2,0.2,NONE,1,False,0.07076837933153435,0.9000000000000021,-5.849550000000008,-0.3844400000000405,False,False,False,False,False,False,False,NORMAL,NORMAL,29.0,87.43601,1000.1029,28.8,85.37811,995.37823,0.3999999999999986,3.3335799999999978,1.1349400000000287,0.1999999999999993,1.2756800000000084,3.5897299999999177,False,NORMAL,NORMAL,0.3999999999999986,3.3335799999999978,3.5897299999999177,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-02 17:00:00+05:30,30.45,73.16118,999.493,12.566526,0.0,0.0,NONE,1,False,0.16843779061934816,1.8499999999999979,-10.941249999999997,0.5250400000001036,False,False,False,True,False,False,True,HUMIDITY_INCONSISTENCY,HUMIDITY_INCONSISTENCY,30.45,78.55816,1000.71716,30.45,76.49485,996.0169,0.0,5.396979999999999,1.2241599999999835,0.0,3.333669999999998,3.4761000000000877,False,NORMAL,NORMAL,0.0,5.396979999999999,3.4761000000000877,True,HUMIDITY_SPIKE,2,SENSOR FAULT,HUMIDITY SPIKE,2,50.0,MEDIUM,MEDIUM,sudden humidity change; HUMIDITY_INCONSISTENCY,Inspect humidity sensor and verify calibration.
2026-09-02 18:00:00+05:30,29.55,78.665344,1000.3758,13.719023,0.0,0.0,NONE,1,False,0.16099517907634497,-0.8999999999999986,5.504164000000003,0.8827999999999747,False,False,False,False,False,False,False,NORMAL,NORMAL,29.45,79.35568,1001.60284,29.55,78.665344,996.8859,0.10000000000000142,0.6903360000000021,1.2270399999999881,0.0,0.0,3.489900000000034,False,NORMAL,NORMAL,0.10000000000000142,0.6903360000000021,3.489900000000034,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-02 19:00:00+05:30,29.35,79.342094,1001.06934,9.885262,0.0,0.0,NONE,1,False,0.19970664698317903,-0.1999999999999993,0.6767499999999984,0.6935399999999845,False,False,False,False,False,False,False,NORMAL,NORMAL,29.05,82.914795,1002.2961,29.0,82.90902,997.5659,0.3000000000000007,3.572700999999995,1.226760000000013,0.3500000000000014,3.566925999999995,3.503439999999955,False,NORMAL,NORMAL,0.3500000000000014,3.572700999999995,3.503439999999955,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-02 20:00:00+05:30,29.3,78.86478,1001.9647,8.827344,0.0,0.0,NONE,1,False,0.2017390816933876,-0.05000000000000071,-0.4773140000000069,0.8953599999999824,False,False,False,False,False,False,False,NORMAL,NORMAL,29.3,72.74704,1003.29553,29.2,78.3825,998.46405,0.0,6.117739999999998,1.3308299999999917,0.10000000000000142,0.48228000000000293,3.5006499999999505,False,NORMAL,NORMAL,0.10000000000000142,6.117739999999998,3.5006499999999505,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-02 21:00:00+05:30,29.1,74.4823,1002.6585,12.32047,0.0,0.0,NONE,1,False,0.19325758522666914,-0.1999999999999993,-4.382480000000001,0.6938000000000102,False,False,False,False,False,False,False,NORMAL,NORMAL,28.85,70.50671,1004.0878,28.95,72.24991,999.25104,0.25,3.975589999999997,1.429300000000012,0.15000000000000213,2.232389999999995,3.4074600000000146,False,NORMAL,NORMAL,0.25,3.975589999999997,3.4074600000000146,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-02 22:00:00+05:30,28.7,99.0,1002.8517,11.177405,0.0,0.0,HUMIDITY_SPIKE,1,False,0.09191408303592824,-0.40000000000000213,24.517700000000005,0.1932000000000471,False,False,False,True,False,False,True,HUMIDITY_INCONSISTENCY,HUMIDITY_INCONSISTENCY,28.65,71.54541,1004.0856,28.65,71.97957,999.3421,0.05000000000000071,27.454589999999996,1.2338999999999487,0.05000000000000071,27.020430000000005,3.5096000000000913,True,PRIMARY POSSIBLE OUTLIER,STATION B HUMIDITY DIFFERENCE; STATION C HUMIDITY DIFFERENCE,0.05000000000000071,27.454589999999996,3.5096000000000913,True,HUMIDITY_SPIKE,3,SENSOR FAULT,HUMIDITY SPIKE,3,75.0,HIGH,HIGH,sudden humidity change; HUMIDITY_INCONSISTENCY; PRIMARY POSSIBLE OUTLIER,Inspect humidity sensor and verify calibration.
2026-09-02 23:00:00+05:30,28.55,76.43441,1002.1525,9.919618,0.0,0.0,NONE,1,False,0.20615712518454476,-0.14999999999999858,-22.56559,-0.6992000000000189,False,False,False,True,False,False,True,HUMIDITY_INCONSISTENCY,HUMIDITY_INCONSISTENCY,28.45,75.732765,1003.4855,28.45,76.189735,998.6424,0.10000000000000142,0.7016449999999992,1.33299999999997,0.10000000000000142,0.24467500000000086,3.5101000000000795,False,NORMAL,NORMAL,0.10000000000000142,0.7016449999999992,3.5101000000000795,True,HUMIDITY_SPIKE,2,SENSOR FAULT,HUMIDITY SPIKE,2,50.0,MEDIUM,MEDIUM,sudden humidity change; HUMIDITY_INCONSISTENCY,Inspect humidity sensor and verify calibration.
2026-09-03 00:00:00+05:30,28.1,78.22625,1001.5487,9.044888,0.0,0.0,NONE,1,False,0.2029656902505247,-0.4499999999999993,1.7918399999999934,-0.6037999999999784,False,False,False,False,False,False,False,NORMAL,NORMAL,28.0,77.74286,1002.7825,28.0,78.21195,998.0353,0.10000000000000142,0.48339,1.2337999999999738,0.10000000000000142,0.014299999999991542,3.513400000000047,False,NORMAL,NORMAL,0.10000000000000142,0.48339,3.513400000000047,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-03 01:00:00+05:30,27.75,79.600426,1001.2447,9.195868,0.0,0.0,NONE,1,False,0.20258001361739636,-0.3500000000000014,1.3741760000000056,-0.3040000000000873,False,False,False,False,False,False,False,NORMAL,NORMAL,27.65,78.634384,1002.4797,27.65,79.58693,997.72833,0.10000000000000142,0.9660420000000016,1.2350000000000136,0.10000000000000142,0.013496000000003505,3.516369999999938,False,NORMAL,NORMAL,0.10000000000000142,0.9660420000000016,3.516369999999938,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-03 02:00:00+05:30,27.35,80.510635,1000.8403,8.865799,0.0,0.0,NONE,1,False,0.1934517909389485,-0.3999999999999986,0.9102089999999947,-0.40440000000000964,False,False,False,False,False,False,False,NORMAL,NORMAL,27.35,78.35512,1002.1772,27.25,79.77301,997.321,0.0,2.155514999999994,1.3369000000000142,0.10000000000000142,0.7376249999999942,3.51929999999993,False,NORMAL,NORMAL,0.10000000000000142,2.155514999999994,3.51929999999993,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-03 03:00:00+05:30,26.95,80.94567,1000.8343,9.080639,0.0,0.0,NONE,1,False,0.19208436342803298,-0.40000000000000213,0.4350350000000134,-0.005999999999971806,False,False,False,False,False,False,False,NORMAL,NORMAL,26.95,79.25189,1002.1729,26.85,80.20273,997.31024,0.0,1.6937800000000038,1.3386000000000422,0.09999999999999787,0.7429400000000044,3.524059999999963,False,NORMAL,NORMAL,0.09999999999999787,1.6937800000000038,3.524059999999963,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-03 04:00:00+05:30,26.7,81.650375,1001.22864,9.102021,0.0,0.0,NONE,1,False,0.18932013560785982,-0.25,0.7047049999999899,0.39434000000005653,False,False,False,False,False,False,False,NORMAL,NORMAL,26.55,81.38546,1002.46716,26.45,82.11456,997.69604,0.14999999999999858,0.264915000000002,1.238519999999994,0.25,0.4641850000000005,3.532600000000002,False,NORMAL,NORMAL,0.25,0.4641850000000005,3.532600000000002,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-03 05:00:00+05:30,26.4,84.11598,1001.6225,6.7853074,0.0,0.0,NONE,1,False,0.1603143389436648,-0.3000000000000007,2.4656049999999965,0.3938599999999042,False,False,False,False,False,False,False,NORMAL,NORMAL,26.35,82.35118,1002.76385,26.1,84.33773,998.0835,0.04999999999999716,1.764799999999994,1.1413500000001022,0.29999999999999716,0.2217500000000001,3.5389999999999873,False,NORMAL,NORMAL,0.29999999999999716,1.764799999999994,3.5389999999999873,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-03 06:00:00+05:30,26.9,83.91767,1001.9286,8.211235,0.0,0.0,NONE,1,False,0.1860080643451082,0.5,-0.19830999999999221,0.3061000000000149,False,False,False,False,False,False,False,NORMAL,NORMAL,26.85,82.65933,1003.06854,26.85,83.40904,998.3022,0.04999999999999716,1.258340000000004,1.1399400000000242,0.04999999999999716,0.5086299999999966,3.6263999999999896,False,NORMAL,NORMAL,0.04999999999999716,1.258340000000004,3.6263999999999896,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-03 07:00:00+05:30,28.5,79.46351,1002.7492,7.729527,0.0,0.0,NONE,1,False,0.19510276270979604,1.6000000000000014,-4.454160000000002,0.8206000000000131,False,False,False,False,False,False,False,NORMAL,NORMAL,28.45,79.21938,1003.98376,28.55,79.47028,999.33966,0.05000000000000071,0.2441299999999984,1.2345599999999877,0.05000000000000071,0.006770000000003051,3.4095399999999927,False,NORMAL,NORMAL,0.05000000000000071,0.2441299999999984,3.4095399999999927,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-03 08:00:00+05:30,30.1,71.15992,1018.0718,12.241323,0.0,0.0,PRESSURE_BIAS,-1,True,-0.01494104488733905,1.6000000000000014,-8.30359,15.32260000000008,False,False,False,False,True,False,False,NORMAL,NORMAL,29.95,73.07655,1004.29944,30.15,72.67503,999.5803,0.15000000000000213,1.9166299999999978,13.772360000000049,0.04999999999999716,1.515110000000007,18.491500000000087,True,PRIMARY POSSIBLE OUTLIER,STATION B PRESSURE DIFFERENCE; STATION C PRESSURE DIFFERENCE,0.15000000000000213,1.9166299999999978,18.491500000000087,True,PRESSURE_CHANGE,3,SENSOR FAULT,PRESSURE ANOMALY,3,75.0,HIGH,CRITICAL,Isolation Forest anomaly; sudden pressure change; PRIMARY POSSIBLE OUTLIER,Inspect pressure sensor and verify calibration.
2026-09-03 09:00:00+05:30,30.25,70.97397,1018.273,16.458931,0.7,0.19999999,PRESSURE_BIAS,-1,True,-0.025891982485163778,0.14999999999999858,-0.1859500000000054,0.20119999999997162,False,False,False,False,False,False,False,NORMAL,NORMAL,30.7,68.34442,1004.3079,30.6,70.4029,999.69116,0.4499999999999993,2.6295499999999947,13.965100000000007,0.3500000000000014,0.5710699999999918,18.581840000000057,True,PRIMARY POSSIBLE OUTLIER,STATION B PRESSURE DIFFERENCE; STATION C PRESSURE DIFFERENCE,0.4499999999999993,2.6295499999999947,18.581840000000057,False,NORMAL,2,SENSOR FAULT,PRESSURE SENSOR BIAS,2,50.0,MEDIUM,CRITICAL,Isolation Forest anomaly; PRIMARY POSSIBLE OUTLIER,Compare pressure sensor with nearby stations and recalibrate if required.
2026-09-03 10:00:00+05:30,30.3,67.85775,1018.0745,19.239801,0.8,0.19999999,PRESSURE_BIAS,-1,True,-0.05486164013743544,0.05000000000000071,-3.1162199999999984,-0.19850000000008095,False,False,False,False,False,False,False,NORMAL,NORMAL,30.85,64.18859,1004.2098,30.75,67.33616,999.59607,0.5500000000000007,3.669159999999991,13.86469999999997,0.4499999999999993,0.5215899999999891,18.47842999999989,True,PRIMARY POSSIBLE OUTLIER,STATION B PRESSURE DIFFERENCE; STATION C PRESSURE DIFFERENCE,0.5500000000000007,3.669159999999991,18.47842999999989,False,NORMAL,2,SENSOR FAULT,PRESSURE SENSOR BIAS,2,50.0,MEDIUM,CRITICAL,Isolation Forest anomaly; PRIMARY POSSIBLE OUTLIER,Compare pressure sensor with nearby stations and recalibrate if required.
2026-09-03 11:00:00+05:30,30.9,68.178375,1017.18774,18.374111,0.7,0.39999998,PRESSURE_BIAS,-1,True,-0.034866374583189974,0.5999999999999979,0.3206250000000068,-0.8867599999999811,False,False,False,False,False,False,False,NORMAL,NORMAL,32.45,57.56164,1003.2308,31.5,66.48225,998.62335,1.5500000000000043,10.616735000000006,13.956939999999918,0.6000000000000014,1.6961250000000092,18.564390000000003,True,PRIMARY POSSIBLE OUTLIER,STATION B HUMIDITY DIFFERENCE; STATION B PRESSURE DIFFERENCE; STATION C PRESSURE DIFFERENCE,1.5500000000000043,10.616735000000006,18.564390000000003,False,NORMAL,2,SENSOR FAULT,PRESSURE SENSOR BIAS,2,50.0,MEDIUM,CRITICAL,Isolation Forest anomaly; PRIMARY POSSIBLE OUTLIER,Compare pressure sensor with nearby stations and recalibrate if required.
2026-09-03 12:00:00+05:30,30.4,74.029274,1016.38385,17.01738,0.7,0.7,PRESSURE_BIAS,-1,True,-0.03222679719559329,-0.5,5.850898999999998,-0.8038899999999103,False,False,False,False,False,False,False,NORMAL,NORMAL,31.05,70.48492,1002.3184,30.55,75.161606,997.80505,0.6500000000000021,3.5443539999999985,14.065450000000055,0.15000000000000213,1.1323320000000052,18.5788,True,PRIMARY POSSIBLE OUTLIER,STATION B PRESSURE DIFFERENCE; STATION C PRESSURE DIFFERENCE,0.6500000000000021,3.5443539999999985,18.5788,False,NORMAL,2,SENSOR FAULT,PRESSURE SENSOR BIAS,2,50.0,MEDIUM,CRITICAL,Isolation Forest anomaly; PRIMARY POSSIBLE OUTLIER,Compare pressure sensor with nearby stations and recalibrate if required.
2026-09-03 13:00:00+05:30,31.25,70.10266,1000.50037,13.935767,0.3,0.3,NONE,1,False,0.12284396785350288,0.8500000000000014,-3.9266140000000007,-15.883480000000077,False,False,False,False,True,False,True,PRESSURE_INCONSISTENCY,PRESSURE_INCONSISTENCY,30.25,78.530205,1001.7116,30.85,75.43194,997.01917,1.0,8.427544999999995,1.2112300000000005,0.3999999999999986,5.329279999999997,3.4811999999999443,False,NORMAL,NORMAL,1.0,8.427544999999995,3.4811999999999443,True,PRESSURE_CHANGE,2,SENSOR FAULT,PRESSURE ANOMALY,2,50.0,MEDIUM,MEDIUM,sudden pressure change; PRESSURE_INCONSISTENCY,Inspect pressure sensor and verify calibration.
2026-09-03 14:00:00+05:30,30.25,76.01204,999.78876,13.493999,1.5,0.5,NONE,1,False,0.0144565432836814,-1.0,5.909379999999999,-0.7116099999999506,False,False,False,False,False,False,False,NORMAL,NORMAL,29.9,77.32537,1000.9105,30.2,77.14039,996.20874,0.3500000000000014,1.3133300000000077,1.1217399999999316,0.05000000000000071,1.1283499999999975,3.5800199999999904,False,NORMAL,NORMAL,0.3500000000000014,1.3133300000000077,3.5800199999999904,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-03 15:00:00+05:30,30.55,73.39617,999.39496,15.3802595,0.1,0.1,NONE,1,False,0.11864982002811064,0.3000000000000007,-2.615870000000001,-0.39380000000005566,False,False,False,False,False,False,False,NORMAL,NORMAL,29.35,80.29032,1000.6052,30.05,76.661674,995.907,1.1999999999999993,6.894149999999996,1.2102399999999989,0.5,3.265504000000007,3.48795999999993,False,NORMAL,NORMAL,1.1999999999999993,6.894149999999996,3.48795999999993,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-03 16:00:00+05:30,30.15,77.36206,999.38904,13.926464,0.0,0.0,NONE,1,False,0.14862588728629378,-0.40000000000000213,3.9658900000000017,-0.005919999999946413,False,False,False,False,False,False,False,NORMAL,NORMAL,29.65,78.44601,1000.6087,30.15,76.90456,995.9098,0.5,1.0839500000000015,1.2196599999999762,0.0,0.457499999999996,3.4792400000000043,False,NORMAL,NORMAL,0.5,1.0839500000000015,3.4792400000000043,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-03 17:00:00+05:30,29.35,85.93728,999.6757,13.37825,0.0,0.0,NONE,1,False,0.13385531046939814,-0.7999999999999972,8.575220000000002,0.2866599999999835,False,False,False,False,False,False,False,NORMAL,NORMAL,29.5,87.73611,1000.8063,29.45,86.70796,996.0898,0.14999999999999858,1.7988299999999953,1.1305999999999585,0.09999999999999787,0.7706799999999987,3.585900000000038,False,NORMAL,NORMAL,0.14999999999999858,1.7988299999999953,3.585900000000038,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-03 18:00:00+05:30,28.85,87.422966,1000.4646,12.659004,0.0,0.0,NONE,1,False,0.14720980439749848,-0.5,1.4856860000000012,0.7889000000000124,False,False,False,False,False,False,False,NORMAL,NORMAL,28.75,87.9312,1001.595,28.8,87.93543,996.8663,0.10000000000000142,0.5082340000000016,1.1304000000000087,0.05000000000000071,0.5124639999999943,3.5982999999999947,False,NORMAL,NORMAL,0.10000000000000142,0.5124639999999943,3.5982999999999947,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-03 19:00:00+05:30,28.9,84.8848,1000.9633,11.091564,0.0,0.0,NONE,1,False,0.18047238588895403,0.04999999999999716,-2.538166000000004,0.49869999999998527,False,False,False,False,False,False,False,NORMAL,NORMAL,28.55,83.5992,1002.1908,28.7,84.86418,997.4586,0.34999999999999787,1.2856000000000023,1.2274999999999636,0.1999999999999993,0.020619999999993865,3.504699999999957,False,NORMAL,NORMAL,0.34999999999999787,1.2856000000000023,3.504699999999957,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-03 20:00:00+05:30,28.45,81.3781,1001.7528,10.04458,0.0,0.0,NONE,1,False,0.20244093911134786,-0.4499999999999993,-3.506699999999995,0.7894999999999754,False,False,False,False,False,False,False,NORMAL,NORMAL,28.05,81.08533,1002.8827,28.25,81.353195,998.1411,0.3999999999999986,0.2927700000000044,1.1299000000000206,0.1999999999999993,0.024905000000003952,3.611699999999928,False,NORMAL,NORMAL,0.3999999999999986,0.2927700000000044,3.611699999999928,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-03 21:00:00+05:30,27.85,82.52904,1002.1422,7.79215,0.0,0.0,NONE,1,False,0.1947783428198669,-0.5999999999999979,1.1509399999999914,0.3894000000000233,False,False,False,False,False,False,False,NORMAL,NORMAL,27.6,82.74702,1003.376,27.55,83.9887,998.61865,0.25,0.2179800000000114,1.2337999999999738,0.3000000000000007,1.4596599999999995,3.52355,False,NORMAL,NORMAL,0.3000000000000007,1.4596599999999995,3.52355,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-03 22:00:00+05:30,27.4,85.237404,1002.4339,5.8603754,0.0,0.0,NONE,1,False,0.16711484366780516,-0.45000000000000284,2.708364000000003,0.29169999999999163,False,False,False,False,False,False,False,NORMAL,NORMAL,27.4,82.22887,1003.5732,27.05,87.26533,998.90265,0.0,3.0085339999999974,1.1393000000000484,0.34999999999999787,2.027926000000008,3.53125,False,NORMAL,NORMAL,0.34999999999999787,3.0085339999999974,3.53125,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-03 23:00:00+05:30,27.65,86.54236,1001.9399,4.6938252,0.0,0.0,NONE,1,False,0.1312445451979493,0.25,1.3049560000000042,-0.4940000000000282,False,False,False,False,False,False,False,NORMAL,NORMAL,27.95,78.67652,1003.18085,27.45,86.26616,998.4174,0.3000000000000007,7.865840000000006,1.240949999999998,0.1999999999999993,0.2762000000000029,3.5224999999999227,False,NORMAL,NORMAL,0.3000000000000007,7.865840000000006,3.5224999999999227,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-04 00:00:00+05:30,27.5,84.234764,1001.6391,6.6794305,0.0,0.0,NONE,1,False,0.18296416419016637,-0.14999999999999858,-2.3075960000000038,-0.3007999999999811,False,False,False,False,False,False,False,NORMAL,NORMAL,27.7,74.252975,1002.9787,27.35,81.24057,998.11725,0.1999999999999993,9.981788999999992,1.3396000000000186,0.14999999999999858,2.994193999999993,3.521849999999972,False,NORMAL,NORMAL,0.1999999999999993,9.981788999999992,3.521849999999972,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-04 01:00:00+05:30,27.25,80.01391,1001.3367,7.6579366,0.0,0.0,NONE,1,False,0.18466803388853387,-0.25,-4.220854000000003,-0.3024000000000342,False,False,False,False,False,False,False,NORMAL,NORMAL,27.35,73.521034,1002.57587,27.1,77.61128,997.8128,0.10000000000000142,6.492875999999995,1.2391700000000583,0.14999999999999858,2.402630000000002,3.5238999999999123,False,NORMAL,NORMAL,0.14999999999999858,6.492875999999995,3.5238999999999123,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-04 02:00:00+05:30,26.8,78.752655,1000.7325,7.689603,0.0,0.0,NONE,1,False,0.17538212030263356,-0.4499999999999993,-1.2612549999999914,-0.6041999999999916,False,False,False,False,False,False,False,NORMAL,NORMAL,26.75,75.23505,1001.971,26.6,77.7738,997.20416,0.05000000000000071,3.517605000000003,1.2385000000000446,0.1999999999999993,0.97885500000001,3.5283399999999574,False,NORMAL,NORMAL,0.1999999999999993,3.517605000000003,3.5283399999999574,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-04 03:00:00+05:30,26.25,80.3669,1000.92316,6.5248446,0.0,0.0,NONE,1,False,0.15090365074507234,-0.5500000000000007,1.6142449999999968,0.19066000000009353,False,False,False,False,False,False,False,NORMAL,NORMAL,26.15,77.94525,1002.1634,26.0,80.578636,997.38666,0.10000000000000142,2.4216499999999996,1.2402399999999716,0.25,0.21173600000000192,3.5365000000000464,False,NORMAL,NORMAL,0.25,2.4216499999999996,3.5365000000000464,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-04 04:00:00+05:30,,,,6.193674,0.0,0.0,SENSOR_DROPOUT,1,False,0.1888034798178096,,,,False,False,False,False,False,True,False,NORMAL,NORMAL,25.8,78.61153,1002.2594,25.7,80.53951,997.47766,,,,,,,False,NORMAL,NORMAL,,,,False,NORMAL,1,SENSOR FAULT,SENSOR DROPOUT,0,100.0,HIGH,CRITICAL,sensor data missing,"Check sensor power, communication link, and connection."
2026-09-04 05:00:00+05:30,,,,6.2145634,0.0,0.0,SENSOR_DROPOUT,1,False,0.1888034798178096,,,,False,False,False,False,False,True,False,NORMAL,NORMAL,26.45,78.7034,1002.86444,26.05,81.56986,998.1814,,,,,,,False,NORMAL,NORMAL,,,,False,NORMAL,1,SENSOR FAULT,SENSOR DROPOUT,0,100.0,HIGH,CRITICAL,sensor data missing,"Check sensor power, communication link, and connection."
2026-09-04 06:00:00+05:30,,,,6.341009,0.0,0.0,SENSOR_DROPOUT,1,False,0.1895900138531481,,,,False,False,False,False,False,True,False,NORMAL,NORMAL,26.85,79.71915,1003.3675,26.8,80.43896,998.6974,,,,,,,False,NORMAL,NORMAL,,,,False,NORMAL,1,SENSOR FAULT,SENSOR DROPOUT,0,100.0,HIGH,CRITICAL,sensor data missing,"Check sensor power, communication link, and connection."
2026-09-04 07:00:00+05:30,28.4,76.18204,1003.1459,5.6920996,0.0,0.0,NONE,1,False,0.17655488802319158,,,,False,False,False,False,False,False,False,NORMAL,NORMAL,28.45,77.80823,1004.2827,28.5,77.118385,999.6357,0.05000000000000071,1.626189999999994,1.1367999999999938,0.10000000000000142,0.9363450000000029,3.5101999999999407,False,NORMAL,NORMAL,0.10000000000000142,1.626189999999994,3.5101999999999407,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-04 08:00:00+05:30,30.2,69.909004,1003.57104,9.178235,0.0,0.0,NONE,1,False,0.18506597531094415,1.8000000000000007,-6.273036000000005,0.4251400000000558,False,False,False,False,False,False,False,NORMAL,NORMAL,30.2,69.909004,1004.90027,30.25,70.97397,1000.0788,0.0,0.0,1.3292299999999386,0.05000000000000071,1.0649659999999983,3.492240000000038,False,NORMAL,NORMAL,0.05000000000000071,1.0649659999999983,3.492240000000038,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
2026-09-04 09:00:00+05:30,31.55,62.053207,1003.9891,13.130133,0.0,0.0,NONE,1,False,0.1615324119967198,1.3500000000000014,-7.8557969999999955,0.41805999999996857,False,False,False,False,False,False,False,NORMAL,NORMAL,31.45,62.406857,1005.2131,31.65,63.01702,1000.51245,0.10000000000000142,0.3536500000000018,1.2240000000000464,0.09999999999999787,0.9638130000000018,3.4766500000000633,False,NORMAL,NORMAL,0.10000000000000142,0.9638130000000018,3.4766500000000633,False,NORMAL,0,NORMAL,NONE,0,0.0,LOW,NORMAL,All monitoring checks normal.,Continue normal monitoring.
